Client;VolumeCred;VolumeCred_CA;TransactionsCred;TransactionsCred_CA;VolumeDeb;VolumeDeb_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDebCashless_Card;TransactionsDeb_PaymentOrder
1149;1085.507857;952.4571429;15;13;1252.262143;998.7342857;0;291.4978571;258.3214286;51;40;0;25;9
1575;1289.683214;1289.683214;3;3;1008.613571;1008.613571;639.0285714;210.6032143;155.1607143;26;26;3;15;6
638;592.8282143;592.8282143;2;2;885.9785714;885.9785714;535.7142857;140.7285714;23.64285714;9;9;1;4;1
592;467.0642857;464.2892857;5;2;840.1785714;840.1785714;678.5714286;0;158;11;11;2;0;8
1113;253.5925;253.5925;2;2;712.5192857;712.5192857;89.28571429;199.8764286;420.8571429;18;18;2;6;8
32;2402.402143;1591.587857;11;8;2303.747143;1591.587857;385.7142857;0;280.2857143;18;10;4;0;2
915;558.9314286;558.9314286;2;2;664.5357143;664.5357143;178.5714286;0;485.1071429;10;10;1;0;8
1306;979.4296429;979.4296429;3;3;885.9857143;885.9857143;661.7242857;220.6542857;0;11;11;3;6;0
662;419.0128571;419.0128571;3;3;310.8503571;310.695;303.6946429;0;0;6;5;3;0;0
141;547.0492857;547.0492857;3;3;1228.748571;1228.748571;160.7142857;1002.962857;60.71428571;13;13;4;4;1
930;1.6575;0.029285714;2;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
1390;0.001071429;0.001071429;1;1;212.5071429;212.5071429;178.5714286;0;0;5;5;1;0;0
976;517.4003571;500.5753571;3;2;236.5;236.5;0;0;236.5;4;4;0;0;4
1534;173.77;164.5264286;5;4;158;158;0;0;143.7142857;6;6;0;0;5
511;1292.188929;1198.490357;4;3;1076.883214;1069.883214;357.1428571;130.2760714;472.9285714;30;28;4;9;12
705;992.2871429;992.2871429;3;3;959.5;959.5;789.2857143;23.39285714;138.0357143;38;38;16;3;4
386;664.0621429;662.795;5;4;573.8739286;573.8739286;142.8571429;193.9096429;235.6428571;21;21;2;13;4
308;148.5725;148.5725;3;3;300.3214286;300.3214286;160.7142857;32.85714286;103.7142857;12;12;6;1;1
1397;0.015;0.015;1;1;276.6582143;276.6582143;250;0;23.26535714;5;5;2;0;2
852;694.4614286;694.3239286;5;4;552.3;552.1428571;0;0;550.6071429;7;6;0;0;5
765;504.0010714;504.0010714;4;4;558.9639286;558.9639286;0;92.49964286;463.0714286;11;11;0;5;5
1548;3359.547857;2027.459643;26;15;3808.083214;2027.459643;210.7142857;509.8785714;177.9642857;62;17;1;27;8
1336;360.7042857;360.7042857;2;2;211.8928571;211.8928571;178.5714286;0;30.71428571;5;5;1;0;3
1114;668.9489286;612.0035714;3;2;713.5714286;709.2142857;428.5714286;0;207.8928571;8;6;2;0;2
397;18.21464286;18.21464286;2;2;39.71428571;39.71428571;17.85714286;10.71428571;11.14285714;3;3;1;1;1
431;0.000357143;0.000357143;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
603;12.05928571;0.034642857;2;1;0;0;0;0;0;0;0;0;0;0
855;800.6507143;800.6507143;5;5;316.6928571;316.6928571;250;52.62142857;10.67857143;5;5;2;1;1
367;0.008928571;0.008928571;1;1;12.67857143;12.67857143;0;0;10.71428571;2;2;0;0;1
920;1345.573929;1345.573929;4;4;1324.638929;1324.638929;821.4285714;214.3889286;285.1428571;20;20;5;4;7
435;569.6071429;569.6071429;2;2;1200.876786;1200.876786;357.1428571;296.1628571;543.8567857;24;24;4;6;13
63;623.8671429;353.6807143;4;2;362.6092857;362.6092857;0;0;361.2878571;4;4;0;0;3
495;3683.201071;3582.39;12;6;8534.410714;5232.782143;1785.714286;699.5892857;3045.464286;57;42;10;11;23
870;142.3157143;72.14;5;3;108.5657143;72.14;0;0;0;5;3;0;0;0
1512;71.42892857;71.42892857;2;2;29.28571429;29.28571429;0;27.32142857;0;2;2;0;1;0
707;52.44392857;52.44392857;2;2;1.964285714;1.964285714;0;0;0;1;1;0;0;0
195;3350.016071;3350.016071;8;8;4292.571429;4292.571429;0;53.5;4232.285714;18;18;0;1;15
923;1115.146786;1115.146786;2;2;1101.017857;1101.017857;1098.625;0;0;5;5;2;0;0
606;302.1592857;301.2978571;3;2;282.9707143;282.9707143;35.71428571;30.61357143;214.4642857;7;7;1;4;1
208;0;0;0;0;0.892857143;0.892857143;0;0;0;1;1;0;0;0
842;0;0;0;0;0.893928571;0.893928571;0;0;0;1;1;0;0;0
136;399.0728571;399.0728571;2;2;96.64285714;96.64285714;0;0;95.10714286;4;4;0;0;3
131;23.21428571;23.21428571;1;1;24.32142857;24.32142857;0;0;22.14285714;3;3;0;0;2
580;330.7235714;330.7232143;5;4;129.8214286;129.8214286;0;28.57142857;101.0357143;4;4;0;2;1
883;354.6435714;354.6435714;4;4;341.8307143;341.8307143;257.1428571;0;82.18785714;7;7;2;0;4
928;2693.3825;2693.3825;6;6;2457.778214;2457.778214;0;128.8142857;2286.464286;14;14;0;4;4
401;647.2542857;644.8639286;6;2;2710.29;2608.029286;1771.428571;144.9607143;785.0435714;41;35;13;4;10
1467;2383.048929;2379.113571;7;6;3810.343571;2238.915;464.2857143;893.0221429;881.6071429;33;31;3;19;9
1478;298.515;298.515;2;2;69.77035714;69.77035714;10.71428571;41.19892857;17.85714286;5;5;1;3;1
1339;327.3589286;327.3589286;2;2;449.6535714;449.6535714;53.57142857;286.9392857;104.7857143;22;22;2;12;5
1572;2937.971786;2933.802857;3;2;1569.115;1569.115;342.8571429;796.615;418.9285714;31;31;3;25;2
969;1520.266786;1520.266786;2;2;562.6771429;562.6771429;0;241.8557143;317.8928571;32;32;0;21;10
841;6.243214286;0.000357143;5;1;0.028571429;0;0;0;0;2;0;0;0;0
1181;59.18428571;59.18428571;2;2;10.64285714;10.64285714;0;10.64285714;0;1;1;0;1;0
1197;0.001071429;0.001071429;1;1;3.392857143;3.392857143;0;0;0;1;1;0;0;0
548;684.0367857;684.0367857;2;2;674.3821429;674.3821429;0;0;142.8571429;3;3;0;0;1
190;357.7289286;357.1482143;3;2;249.9607143;249.9607143;0;48.60357143;198.9642857;5;5;0;2;2
6;501.1314286;448.4292857;3;2;436.2857143;429.6785714;357.1428571;0;0;8;6;1;0;0
1231;0.015714286;0.015714286;2;2;2257;2257;2250;0;0;9;9;6;0;0
1285;552.2146429;552.2146429;2;2;570.4157143;570.4157143;25;69.52285714;470.7142857;12;12;1;8;2
370;0.001071429;0.001071429;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
120;1036.266786;1021.007857;3;2;710.9821429;710.9821429;114.2857143;139.5535714;456.9285714;19;19;1;9;8
1065;1157.138929;1064.652857;7;4;747.0582143;724.8796429;303.5714286;0;281.1428571;13;11;2;0;5
565;618.0114286;617.9767857;9;8;439.6875;371.9275;107.1428571;155.6428571;107.1428571;13;10;1;6;1
272;316.4653571;316.4653571;2;2;322.5;322.5;178.5714286;0;141.5357143;5;5;2;0;2
532;10716.40036;10714.28714;3;2;21457.96429;10743.67857;0;0;10742.25;6;5;0;0;4
1501;298.7557143;221.4314286;7;5;371.4342857;221.4314286;32.14285714;0;111.9642857;9;5;2;0;1
811;1185.619643;1185.619643;3;3;1360.892857;1360.892857;0;0;285.3571429;7;7;0;0;5
296;0.001428571;0.001428571;1;1;3.392857143;3.392857143;0;0;0;1;1;0;0;0
627;2108.435357;2108.435357;2;2;2152.142857;2152.142857;0;0;2148.75;4;4;0;0;3
87;0.000357143;0.000357143;1;1;3.392857143;3.392857143;0;0;0;1;1;0;0;0
1103;925.1982143;788.2939286;8;4;1251.586429;1226.043214;571.4285714;350.9153571;148.0357143;26;21;2;10;4
1593;444.0264286;442.615;3;2;339.6667857;339.6667857;0;62.57857143;274.6953571;11;11;0;6;4
1329;3261.152857;3261.152857;6;6;2479.685;2479.685;714.2857143;131.8642857;1628.749286;32;32;3;8;20
1526;0.007142857;0.007142857;1;1;32.14285714;32.14285714;0;32.14285714;0;2;2;0;2;0
1260;339.1239286;334.9514286;3;2;1038.722857;1038.722857;857.1428571;29.90142857;71.42857143;11;11;4;1;1
516;296.0010714;296.0010714;4;4;276.5910714;276.5910714;217.8571429;57.23392857;0;29;29;12;10;0
999;60.78607143;60.78607143;2;2;56.87142857;56.87142857;53.57142857;2.05;0;5;5;3;1;0
1093;6342.757143;6342.748214;5;4;0.008928571;0;0;0;0;1;0;0;0;0
485;571.4332143;571.4332143;2;2;563.6964286;563.6964286;0;0;0;3;3;0;0;0
445;0.157142857;0.157142857;1;1;0.892857143;0.892857143;0;0;0;1;1;0;0;0
148;6043.837857;6043.837857;6;6;2378.608929;2378.608929;0;0;2366.0375;23;23;0;0;21
1423;620.2525;620.2525;2;2;548.1428571;548.1428571;535.7142857;0;10.46428571;3;3;1;0;1
363;443.0557143;443.0557143;2;2;468.6785714;468.6785714;0;447.4285714;17.85714286;6;6;0;4;1
147;542.9378571;542.9378571;4;4;205.7142857;205.7142857;17.85714286;2.142857143;185.7142857;6;6;1;1;4
448;1534.432857;1533.772143;6;5;1372.633929;1372.633929;367.8571429;0;986.2767857;33;33;12;0;9
669;615.1939286;615.1939286;2;2;647.4642857;647.4642857;321.4285714;0;322.3928571;8;8;2;0;4
955;250.0007143;250.0007143;2;2;246.5285714;246.5285714;0;0;129.6428571;6;6;0;0;3
382;0.209642857;0.000357143;2;1;17.85714286;17.85714286;17.85714286;0;0;1;1;1;0;0
175;676.3442857;548.9657143;5;4;569.6253571;566.8039286;214.2857143;0;193.2325;8;7;2;0;3
1445;34.76678571;0;1;0;0;0;0;0;0;0;0;0;0;0
479;887.9725;886.0814286;9;5;420.4785714;419.05;167.8571429;164.1214286;82.32142857;24;22;2;9;9
178;9.494285714;0.065357143;2;1;1414.714286;1414.714286;0;0;1414.714286;4;4;0;0;4
891;977.7939286;977.7939286;7;7;354.9285714;354.9285714;0;0;351.5357143;8;8;0;0;7
1589;0.03;0.03;1;1;0;0;0;0;0;0;0;0;0;0
1412;2288.5075;1855.948929;11;5;1559.593571;691.0121429;0;863.2242857;273.2285714;35;9;0;23;7
145;1251.037857;1251.037857;4;4;1242.789286;1242.789286;585.7142857;116.0392857;539.6071429;21;21;6;6;8
583;3238.014286;3235.785;31;30;1069.471429;1069.471429;0;268.3285714;796.3214286;17;17;0;5;11
1298;6628.4825;178.5717857;4;2;12878.48214;21.33928571;0;0;0;6;1;0;0;0
1198;512.5310714;512.5310714;5;5;662.7571429;662.7571429;535.7142857;22.32857143;100.8214286;15;15;5;1;5
729;1069.865714;1069.811071;6;5;4748.714286;4748.714286;0;0;462.7857143;14;14;0;0;11
566;16306.74107;11346.91036;18;8;14705.97107;9774.189286;114.2857143;516.4532143;5434.428571;47;22;3;18;16
230;5155.043214;3491.461429;26;22;5331.315714;3480.247143;0;113.1082143;1267.071429;41;22;0;2;12
722;334.5671429;0.0075;3;1;429.6785714;429.6785714;428.5714286;0;0;3;3;1;0;0
1030;583.9103571;566.0725;4;2;563.6267857;563.6267857;0;128.1767857;414.25;19;19;0;10;7
1331;0.313571429;0.313571429;1;1;61.35714286;61.35714286;0;0;60.92857143;3;3;0;0;2
1341;8214.286071;8214.286071;2;2;8224.285714;8224.285714;0;0;8214.285714;4;4;0;0;1
994;402.6103571;339.2864286;4;3;406.6928571;402.2642857;0;0;0;5;4;0;0;0
1068;2312.152143;2234.508929;8;3;1899.013214;1821.403929;766.0957143;251.6907143;414.6071429;25;21;3;6;5
37;1205.178571;1188.082857;3;2;889.6303571;889.6303571;382.1428571;265.8803571;238.9285714;32;32;12;16;2
680;607.3932143;607.3932143;2;2;166.9642857;166.9642857;142.8571429;0;21.42857143;5;5;2;0;1
1469;560.1278571;555.5128571;4;2;0;0;0;0;0;0;0;0;0;0
1280;142.8575;142.8575;3;3;172.9585714;172.9585714;0;169.5657143;0;5;5;0;4;0
88;127.5721429;127.5721429;3;3;110.0642857;110.0642857;46.42857143;62.38571429;0;12;12;5;6;0
442;625.9192857;625.9192857;2;2;1739.75;1739.75;1178.571429;243.5357143;311.3928571;14;14;3;1;6
1137;305.3960714;305.3960714;4;4;25.42857143;25.42857143;0;0;23.25;2;2;0;0;1
998;1604.7025;1158.760357;8;4;1721.364286;1559.132143;392.8571429;159.875;1162.667857;28;18;3;6;14
235;1037.659643;995.4771429;5;4;1122.417857;1116.310714;357.1428571;27.58928571;506.7142857;24;22;1;2;15
787;655.8675;652.2085714;5;3;1272.633571;1272.633571;0;0;197.6335714;7;7;0;0;5
52;49.79964286;0;4;0;36.60321429;1.964285714;17.85714286;0;0;8;1;1;0;0
1410;1.578928571;0.001071429;2;1;0;0;0;0;0;0;0;0;0;0
1604;2902.059643;2217.183214;13;7;3098.373929;2501.613214;32.14285714;1645.366071;170.75;46;25;1;31;2
815;1107.144286;1107.144286;3;3;1210.810357;1210.810357;0;210.7464286;217.6785714;12;12;0;6;2
1272;2108.401786;2108.401786;5;5;1930.168571;1930.168571;714.2857143;288.3114286;924.3214286;18;18;3;4;9
1279;6514.8875;6514.8875;4;4;3221.775;3221.775;678.5714286;21.09642857;2519.392857;11;11;1;1;8
1318;278.865;278.865;4;4;78.5;78.5;0;78.5;0;2;2;0;2;0
563;1321.226071;1142.611071;4;2;1054.857143;1054.857143;203.5714286;0;846.9285714;20;20;3;0;16
849;107.1464286;107.1464286;2;2;205.5796429;205.5796429;189.8096429;0;0;9;9;4;0;0
584;1007.147857;1007.1475;6;5;1474.921071;1474.921071;0;428.2889286;558.6785714;39;39;0;21;15
706;17.85821429;17.85821429;2;2;55.14285714;55.14285714;53.57142857;0;0;4;4;2;0;0
221;358.5721429;357.1432143;8;5;416.1035714;414.675;10.71428571;0;252.1428571;12;10;1;0;6
995;0.000357143;0.000357143;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
1044;1729.079643;1726.966071;4;3;1429.571429;1429.571429;732.1428571;249.3928571;444.6428571;18;18;4;10;3
789;117.84;117.84;2;2;6.251428571;6.251428571;0;0;0;2;2;0;0;0
1608;1369.82;865.2528571;12;5;1259.956429;1245.473214;285.7142857;205.9096429;232.2857143;29;23;2;10;4
1238;560.7171429;560.7171429;3;3;1000.567857;1000.567857;678.5714286;211.4607143;107.1428571;21;21;3;16;1
1289;3298.117857;2100.940714;7;5;38436.78107;2454.638214;0;555.7810714;1898.857143;24;22;0;14;8
361;2776.88;2232.294643;10;8;2117.403571;2117.403571;357.1428571;176.1178571;864.1071429;19;19;1;5;10
340;4428.6725;4428.661429;3;2;52.64285714;52.64285714;0;49.60714286;0;3;3;0;2;0
112;157.2882143;157.2882143;4;4;222.5764286;222.5764286;146.4285714;76.14785714;0;21;21;8;13;0
390;1839.992857;1836.745357;6;4;701.9875;701.9875;89.28571429;213.9517857;397.1428571;38;38;2;29;6
685;695.8896429;695.8653571;7;6;1213.283214;1166.885;428.5714286;140.7607143;413.6785714;23;19;4;3;8
1105;468.6346429;468.6346429;2;2;361.25;361.25;0;0;0;2;2;0;0;0
1364;1168.990357;1002.007143;10;7;1517.747143;1517.747143;35.71428571;547.0328571;931.1785714;31;31;1;11;18
1480;786.855;786.855;9;9;1277.209643;1277.209643;267.8571429;331.7971429;677.3410714;65;65;6;46;12
70;1785.719286;1785.719286;3;3;1731.7975;1731.7975;632.1428571;130.4428571;937.6046429;19;19;4;3;10
1349;142.8582143;142.8582143;2;2;196.6;196.6;160.7142857;35.88571429;0;19;19;11;8;0
299;0.008928571;0.008928571;1;1;0;0;0;0;0;0;0;0;0;0
152;192.2892857;192.2892857;2;2;283.5607143;283.5607143;125;0;10.71428571;6;6;2;0;1
371;2222.407857;2222.407857;4;4;1127.235714;1127.235714;107.1428571;337.5571429;679.0357143;21;21;1;9;10
1353;298.2803571;295.9289286;6;2;298.5475;296.1903571;0;0;292.8571429;7;3;0;0;1
180;500.1935714;500.1935714;2;2;473.8214286;473.8214286;464.2857143;0;7.571428571;10;10;4;0;1
1482;783.0735714;783.0735714;3;3;1024.646071;1024.646071;342.8571429;226.6460714;452;36;36;6;20;5
1554;174.2867857;174.2867857;3;3;350.8185714;350.8185714;125;13.78285714;204.8928571;10;10;3;4;2
1190;575.0003571;575.0003571;9;9;575;575;575;0;0;8;8;8;0;0
857;420.7589286;420.7589286;2;2;367.1428571;367.1428571;0;0;363.5357143;9;9;0;0;8
244;270.3592857;270.3592857;3;3;402.5571429;402.5571429;0;104.95;292.6071429;14;14;0;5;7
164;15.63035714;0.0825;2;1;3623.965;3623.965;107.1428571;595.0721429;2920.5;15;15;1;8;5
1070;1513.675;1200.983929;13;11;1550.395714;1200.983929;457.1428571;21.4;408.0714286;22;13;2;1;6
596;10813.93679;10813.93679;4;4;6814.706071;6814.706071;892.8571429;53.28107143;561.75;24;24;1;3;13
224;1370.034643;1370.034643;2;2;0.892857143;0.892857143;0;0;0;1;1;0;0;0
1358;92.98928571;71.43892857;4;3;0;0;0;0;0;0;0;0;0;0
254;153.5717857;153.5717857;2;2;148.7357143;148.7357143;0;0;0;3;3;0;0;0
268;656.4314286;656.4314286;4;4;661.9642857;661.9642857;428.5714286;0;231;4;4;1;0;2
234;1695.435357;1287.684643;6;4;1576.862143;1170.893571;357.1428571;0;406;9;7;1;0;4
550;886.6121429;886.6121429;2;2;896.0107143;896.0107143;0;0;566.6785714;9;9;0;0;7
858;70.28642857;70.28642857;3;3;23.21428571;23.21428571;0;0;16.07142857;2;2;0;0;1
1121;114.3007143;114.3007143;2;2;689.1842857;689.1842857;256.3692857;424.9264286;0;12;12;2;7;0
678;8.304285714;0;1;0;0;0;0;0;0;0;0;0;0;0
500;911.8089286;911.0814286;3;2;833.5678571;833.5678571;357.1428571;0;473.4964286;11;11;1;0;9
113;251.8785714;191.8075;7;4;241.9903571;226.6475;107.1428571;16.48214286;0;12;9;2;2;0
559;4090.926429;4066.39;6;4;1495.285714;1495.285714;714.2857143;231.0357143;549.9642857;9;9;2;1;6
512;449.8582143;449.8582143;4;4;571.4214286;571.4214286;207.1428571;190.9571429;171.4285714;25;25;5;15;2
1129;206.9289286;206.9289286;3;3;114.8639286;114.8639286;0;87.25678571;24.21428571;24;24;0;22;1
222;879.9689286;879.9689286;3;3;815.0714286;815.0714286;0;28.39285714;757.1428571;14;14;0;1;10
1184;2921.692857;2042.007857;8;3;3113.436071;2042;0;0;1162.321429;9;4;0;0;3
585;842.8628571;842.8628571;3;3;1720.376429;1720.376429;392.8571429;972.4478571;293.5714286;34;34;1;22;7
963;4725.37;4723.018571;5;3;480.3571429;480.3571429;0;0;438.6428571;7;7;0;0;6
1565;1094.901429;1023.494643;12;10;1264.443214;1029.699643;625;65.61428571;257.1428571;26;19;5;6;4
887;1746.931429;1746.931429;4;4;1833.945357;1833.945357;910.7142857;251.8953571;487.2142857;39;39;6;16;11
327;29709.15321;17958.52929;8;5;30555.3575;16269.64321;3457.142857;45.89285714;1015.134286;20;18;3;3;7
124;637.6189286;637.6189286;5;5;456.8696429;456.8696429;0;0;332.7196429;8;8;0;0;5
1461;1056.638571;749.9442857;12;10;1217.674286;749.9442857;0;0;434.5714286;19;10;0;0;5
1251;582.9289286;582.9289286;2;2;609.1071429;609.1071429;607.1428571;0;0;2;2;1;0;0
724;0.050357143;0.050357143;1;1;2.530357143;2.530357143;0;0;0;2;2;0;0;0
129;1062.034286;1062.034286;5;5;1021.607143;1021.607143;678.5714286;0;343.0357143;9;9;2;0;7
793;945.4446429;944.6789286;5;4;1014.432143;1014.432143;0;58.71785714;941.6071429;8;8;0;1;5
527;677.6457143;677.6457143;2;2;773.1285714;773.1285714;535.7142857;32.15;0;25;25;12;3;0
965;507.6067857;484.2892857;10;7;1174.131786;1167.957143;364.2857143;347.9214286;433.8571429;39;36;7;15;10
1204;2364.433571;2364.433571;9;9;2728.263214;2728.263214;592.8571429;503.5239286;1075.214286;51;51;10;18;15
1580;1071.894286;922.2164286;10;3;1091.301786;752.6071429;553.5714286;0;271.1428571;26;16;6;0;8
553;421.6814286;421.6814286;2;2;461.9285714;461.9285714;232.1428571;0;226.9642857;6;6;1;0;4
903;357.1457143;357.1457143;2;2;132.8214286;132.8214286;0;132.8214286;0;1;1;0;1;0
1599;44.64285714;44.64285714;2;2;67.85714286;67.85714286;67.85714286;0;0;2;2;2;0;0
183;378.2507143;378.2507143;4;4;325.7764286;325.7764286;85.71428571;83.94535714;152.3667857;22;22;4;8;6
538;1731.342143;1725.871429;6;5;1339.385714;1339.385714;785.7142857;110.8410714;279.5946429;18;18;3;4;9
1217;0.002142857;0.002142857;1;1;714.2857143;714.2857143;0;0;714.2857143;1;1;0;0;1
440;3700.501429;3700.501429;4;4;3191.392857;3191.392857;0;224.5;278.5;8;8;0;2;4
1595;3835.536786;2021.429643;7;4;5647.542857;2055.042857;0;0;1803.571429;12;5;0;0;2
778;661.5914286;472.1646429;8;6;633.3092857;446.8592857;71.42857143;126.2714286;54.87535714;14;10;1;2;3
954;538.4432143;512.8314286;4;3;890.5714286;890.5714286;285.7142857;0;583.9642857;12;12;1;0;9
171;854.5785714;854.5785714;3;3;967.6146429;967.6146429;435.7142857;347.7575;178.1428571;59;59;12;27;9
759;624.5535714;624.5535714;2;2;283;283;53.57142857;144.1071429;81.92857143;21;21;1;14;5
590;0.109642857;0.109642857;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
632;3521.713571;2347.999643;21;16;3537.998929;2347.999643;142.8571429;0;957.1428571;26;15;2;0;3
836;0.000357143;0.000357143;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
737;357.1439286;357.1439286;2;2;404.0053571;404.0053571;0;0;0;7;7;0;0;0
938;448.4671429;448.465;3;2;470.5285714;470.5285714;85.71428571;221.5285714;163.2857143;17;17;2;9;6
510;16.685;0.000357143;2;1;0;0;0;0;0;0;0;0;0;0
921;309.0460714;309.0460714;3;3;302.6642857;302.6642857;239.2857143;63.37857143;0;19;19;10;9;0
681;2242.641429;1509.510357;14;11;2224.877143;1693.081786;71.42857143;215.6785714;203.1785714;23;13;1;2;4
307;11.555;0.000357143;2;1;0;0;0;0;0;0;0;0;0;0
375;15.12571429;9.366428571;3;2;18.73285714;9.366428571;0;0;0;4;2;0;0;0
1342;2105.404286;2105.404286;6;6;2191.4075;2191.4075;500;603.8228571;1080.2275;40;40;4;18;14
1529;1802.995357;1786.6225;6;4;3688.597857;2260.026429;785.7142857;69.07142857;316.0621429;12;11;2;1;5
1188;1587.761429;1586.808571;9;7;2606.636071;2453.333929;250;215.875;1795.357143;35;31;3;10;12
1425;543.4471429;543.4471429;2;2;539.9685714;539.9685714;21.42857143;0;494.7185714;10;10;1;0;5
1220;1324.341429;966.5921429;39;33;1465.728571;1001.243929;371.4285714;122.8285714;141.2142857;73;40;12;12;4
1386;9.748214286;0.026071429;2;1;0;0;0;0;0;0;0;0;0;0
697;6189.925357;4086.611071;44;33;7339.983929;4206.251429;357.1428571;636.5507143;1769.914643;95;39;1;25;31
865;125.275;125.275;2;2;441.4642857;441.4642857;214.2857143;14.28571429;203.4285714;12;12;3;1;5
753;215.1796429;215.1796429;3;3;0;0;0;0;0;0;0;0;0;0
926;1300.838214;1300.838214;4;4;1368.535714;1368.535714;1142.857143;0;221.6428571;12;12;3;0;8
1127;145.5671429;145.5671429;3;3;119.925;119.925;10.71428571;13.56785714;95.21428571;6;6;1;2;1
1119;2681.942857;2106.41;21;18;2965.727857;2347.890714;53.57142857;617.5907143;1097.588571;66;52;1;32;15
332;94.07821429;94.07821429;2;2;295.9514286;295.9514286;0;115.9514286;178.5714286;4;4;0;2;1
372;178.5725;178.5725;2;2;119.8214286;119.8214286;117.8571429;0;0;4;4;3;0;0
875;362.8582143;362.8582143;3;3;362.0364286;362.0364286;217.8571429;50.28642857;92.46428571;19;19;7;7;4
1053;1663.394643;1663.394643;3;3;1509.160714;1509.160714;392.8571429;0;572.75;19;19;2;0;13
927;3469.452143;3457.158929;8;6;1198.857857;1198.857857;0;0;1198.857857;8;8;0;0;8
259;794.5407143;788.6039286;4;2;60.57142857;60.57142857;0;0;60.57142857;2;2;0;0;2
1101;24.54821429;0.001071429;3;1;0;0;0;0;0;0;0;0;0;0
533;7.143928571;7.143928571;2;2;8.642857143;8.642857143;3.571428571;4.607142857;0;3;3;1;1;0
1000;390.2775;390.2775;2;2;1950.535714;1950.535714;160.7142857;0;0;4;4;2;0;0
1452;535.7160714;535.7160714;2;2;529.6857143;529.6857143;0;0;0;3;3;0;0;0
688;1571.447143;1571.447143;2;2;1161.021429;1161.021429;0;0;0;3;3;0;0;0
1263;1287.416429;1087.5775;18;11;1188.171429;1063.880714;0;31.755;471.5;30;21;0;2;10
146;446.9789286;446.9789286;3;3;345.8714286;345.8714286;35.71428571;310.1571429;0;15;15;1;14;0
1145;132.1589286;132.1589286;3;3;3.392857143;3.392857143;0;0;0;1;1;0;0;0
321;2409.996429;2048.842143;5;3;2017.089286;2017.089286;778.5714286;179.9464286;1056.857143;37;37;4;8;24
953;884.6303571;884.6303571;4;4;1387.6125;1387.6125;0;126.35;754.125;18;18;0;3;7
1033;2.576785714;0.008928571;4;1;1.3225;0.892857143;0;0;0;2;1;0;0;0
1003;14.28714286;14.28714286;2;2;0;0;0;0;0;0;0;0;0;0
54;864.5207143;721.4321429;3;2;663.4678571;647.7892857;0;0;107.1428571;6;4;0;0;1
447;262.5010714;262.5010714;3;3;587.2467857;587.2467857;0;23.82035714;563.4264286;6;6;0;4;2
848;409.7492857;407.3628571;6;2;1960.142857;1957.785714;1857.142857;95.64285714;0;17;13;6;4;0
675;6104.855357;6104.855357;3;3;1702.071429;1702.071429;267.8571429;0;1428.571429;10;10;3;0;1
220;476.4721429;455.4321429;4;3;324.25;319.2142857;0;0;275.6785714;9;7;0;0;5
571;634.995;633.5442857;6;3;910.2142857;908.7857143;607.1428571;0;298;15;13;3;0;7
416;5704.231786;5704.231786;5;5;185.3928571;185.3928571;28.57142857;156.8214286;0;25;25;4;21;0
554;482.1482143;482.1482143;3;3;618.4642857;618.4642857;285.7142857;0;330.4642857;7;7;2;0;4
19;812.49;812.4714286;3;2;148.4467857;148.4467857;0;0;144.1253571;5;5;0;0;4
1447;517.4353571;302.035;11;8;464.0342857;302.035;0;0;49.39285714;16;8;0;0;4
1542;465.0478571;452.3542857;6;2;2.142857143;0.714285714;0;0;0.714285714;3;1;0;0;1
365;0;0;0;0;71.25;71.25;67.85714286;0;0;3;3;2;0;0
1205;365.0857143;365.0857143;3;3;387.4392857;387.4392857;160.7142857;27.83214286;194.0714286;13;13;5;3;4
794;893.2146429;597.8225;11;2;1027.1325;647.6428571;57.14285714;347.3460714;200.8928571;36;14;1;15;8
1369;6173.701429;4111.138929;30;16;6410.215;4078.996071;1600;822.5232143;386.7142857;76;27;5;36;11
1185;714.3121429;714.3121429;2;2;482.8071429;482.8071429;178.5714286;28.34285714;273.1785714;8;8;1;1;5
238;412.4685714;412.4685714;3;3;491.2964286;491.2964286;214.2857143;26.71071429;68.42857143;12;12;2;2;5
1462;1796.778929;1796.778929;3;3;2310.246429;2310.246429;325;321.5321429;728.3571429;18;18;2;6;7
1588;532.3225;532.3225;2;2;488.8214286;488.8214286;357.1428571;67.46428571;60.57142857;7;7;1;1;3
1355;921.1196429;921.1196429;2;2;0.892857143;0.892857143;0;0;0;1;1;0;0;0
768;2085.42;2077.254286;9;6;1738.903214;1737.474643;285.7142857;359.9389286;1087.5;15;13;2;6;3
27;10491.71071;10134.56786;4;3;425;67.85714286;0;0;0;2;1;0;0;0
959;0.000357143;0.000357143;1;1;0;0;0;0;0;0;0;0;0;0
524;395.3060714;395.3060714;2;2;1253.035714;1253.035714;0;0;0;2;2;0;0;0
1470;1295.383571;1295.331429;8;7;1296.675;1296.675;0;155.5521429;1137.301429;18;18;0;5;12
